gene_name	rank
CIAO1	0.145634205597756
ARFGEF3	0.145551815566368
RNASE13	0.1454980575136
LOC119873859	0.145491684814441
DEDD2	0.145415946966278
LOC119864242	0.14539590321073
LOC102153801	0.14533716483259
USP49	0.145336435782388
ANKRD1	0.145332067137959
PFKFB3	0.145327608542533
ATP5F1B	0.145252471226733
LOC486100	0.145147728011852
CDA	0.144908611692306
LOC111090661	0.144881133099155
LOC100686198	0.144704037909467
MGAT1	0.144680877420807
LOC102155550	0.144616886648305
GIPR	0.144550481474316
PKHD1L1	0.144458999764694
LOC100686484	0.144413237258923
LOC102151795	0.144383010878204
LOC119874235	0.144344402081348
TRPV1	0.144282094343949
OCIAD1	0.144184676692923
LOC119870186	0.144124751459507
TMEM144	0.144022940553161
SH3D19	0.143956144256958
LOC111098780	0.143926562831356
LOC119881420	0.143902623695086
LOC102155303	0.143845319309143
CD1A8	0.143778345915698
SLC23A1	0.143671808112598
ST3GAL3	0.143625724464126
CDH8	0.143583013153269
C1H9orf64	0.143497554121874
RPL12	0.143443850785725
LY6E	0.143372113265211
LOC485640	0.143361984382455
RETNLB	0.143305761323565
RAB1B	0.143051093812371
LOC100687580	0.143048099529954
LOC119864226	0.142902250098431
RAD54L2	0.142779787211028
LOC111095621	0.142714167753675
LOC111096623	0.142714004026754
LOC100685534	0.142658523462972
LOC609469	0.142611169821829
LOC482298	0.142551939597547
EEF1A1	0.142489848898806
MALSU1	0.142486950696165
EBF2	0.142370647484731
ZNF697	0.142320401863129
CEBPZ	0.142146177773979
COL8A2	0.142018979390076
RORC	0.141984152786105
NCOA1	0.141884420248847
LOC111091165	0.141848638655066
ACVR2A	0.141845267569845
LOC492082	0.141715327092052
MRPS33	0.141693860600022
MACC1	0.141665121910254
CCDC187	0.14158688487298
LOC119866302	0.141409977766986
PALM3	0.141386336928162
OAZ3	0.141249861879145
LOC102153530	0.141237443831665
SDC1	0.141220063124114
CSDE1	0.141164897731511
RAB30	0.141119960487915
ZFAT	0.141069144274838
COMMD5	0.140818066343477
ARMT1	0.140774942819732
FBXO15	0.140630229496751
ZFYVE9	0.14038480178647
SLC38A3	0.14037910043065
NCAPH2	0.1401531006992
KBTBD2	0.139956221355512
NDUFV1	0.139912400603112
BCL3	0.139884596345372
STOM	0.139712725199519
GFPT2	0.139276883936863
LOC119865261	0.139213211578775
NOA1	0.139176608119261
LOC102154906	0.139100341932342
LOC119865651	0.1388706884054
CYB5R3	0.1387925135584
NSUN4	0.138680806806576
LOC100688002	0.138640997042962
VWA3B	0.138631159261492
RTN3	0.138588719082936
TGFBRAP1	0.138530475977909
CASQ1	0.138491028212635
RSPO3	0.138398881470846
LOC119867090	0.138370058573392
CNNM4	0.138358751052339
SZT2	0.138330770029808
LOC608914	0.138308829129996
RPS15A	0.138240727796797
ANKRD54	0.138237055470299
ZNF512	0.138204714045219
ACBD5	0.138164158109193
LOC119869921	0.138146415830988
FBXO46	0.138082082021439
LOC111090112	0.138062115877196
LDAH	0.138014485565944
OTOF	0.137928951033567
XPOT	0.13781386230073
LOC608210	0.137783618468251
LOC111098216	0.137620335337772
CHDH	0.137588865786593
MYO6	0.137581288004665
ZFP91	0.137572925240415
BEND6	0.137468856718107
LOC111091471	0.137398354744093
BET1L	0.137153872538102
CUZD1	0.137009806309245
PDCD2L	0.136932172636424
RNF170	0.136925225048304
PDE3B	0.136797472924045
FAM111B	0.136757627970073
LOC119869901	0.13662964569654
SNX27	0.136626651392732
MTERF1	0.136576188776925
LOC100687317	0.136564495541057
FRS2	0.136548608934288
GTF3C2	0.136513519731599
TRIM2	0.136446025405477
LOC111097004	0.136364465739137
LOC102154670	0.136288726582979
EFCAB6	0.136254069005095
ANKS6	0.136252774320677
RPL13A	0.136177239268717
LOC102153729	0.136163423115449
LOC102153790	0.136135054260167
ABCC2	0.135998449486151
DMXL1	0.135430868846887
SMIM30	0.135424289991347
PREB	0.135417920329257
KERA	0.135266725257747
SDK2	0.135227526686181
LOC111099002	0.135210911560349
FADS1	0.135165650006155
PRKCG	0.135064838298886
SLC22A18	0.135063562327318
LOC100685877	0.135001800748176
LOC477528	0.134930482269861
NPPC	0.134897855165938
DCK	0.134747431661731
LOC119864358	0.134715465625691
NELFE	0.134696751742374
LOC102154778	0.134671840757164
TMEM143	0.134666338173266
CHD8	0.134580996399131
LOC106558297	0.134570952665864
MOB2	0.134542754002451
LHX9	0.134528616526911
NRSN2	0.134509916805815
LOC106559703	0.13450287095236
MAP7	0.134458823035113
PCDH18	0.134449602478348
JPH4	0.134428553699284
XPO5	0.134326342186062
LOC119870162	0.134308636205039
KDM2A	0.134245874527909
VWA7	0.134199372763223
GNPTAB	0.134152591660362
GPBP1L1	0.134138971394399
POLE3	0.134052644318571
LOC119870759	0.134052310695635
DUSP15	0.134047398080921
C18H11orf68	0.133989551983876
LOC102155002	0.133967157209077
RBM27	0.133938480622778
LOC474964	0.133920266031482
UFL1	0.133877438721688
CYP51A1	0.133713847988153
LOC119869751	0.13366158068261
CHKB	0.133659857404699
WDR33	0.133640541996594
LOC119865167	0.133594394881317
MMAA	0.133525505984887
MAMDC2	0.133492760799264
SPIN1	0.133484556550056
HCN3	0.133309252914463
ZADH2	0.133251519051423
LOC102156952	0.133198697451709
DCAF10	0.133155818438328
RIBC2	0.133137769118463
RRP7	0.13306638594154
LOC102156532	0.132964186265709
CCDC86	0.13286898502133
LOC119874407	0.132775020967518
LOC100682601	0.13273453266844
CCT4	0.132727917219154
SRF	0.132721571341809
LOC111092528	0.13272102442439
LOC102155878	0.132602173658589
AMMECR1L	0.132550962470318
LOC607348	0.132547305181296
LOC488330	0.132538071257814
RABAC1	0.132320099002724
RLF	0.132232748308787
TGM5	0.132170025878263
IL23A	0.132122656302623
CYC1	0.132024230938927
LOC106557926	0.132016886546968
LOC102156579	0.131927755703179
RDH13	0.131898706493142
CELF3	0.131846134701539
TMEM132A	0.131772569846379
TMEM18	0.131698826396627
AHDC1	0.131618591706451
LOC106559042	0.131532999312578
LOC119870757	0.131531411549361
RNF152	0.131489249901829
UBXN10	0.131403659861977
DCAF13	0.131367767309292
LOC119864363	0.131125866719674
ISOC2	0.131036487535401
LOC102156157	0.130982072593527
NTAQ1	0.130860827274506
ZFAND2A	0.130812702106139
CDK5R2	0.130800003200394
LOC102155960	0.130678245967363
LOC119863874	0.130666989683227
LOC613013	0.130651139093544
CCL21	0.130648839646357
LYPD8	0.130513194708235
LOC607768	0.130511432419253
LOC111089988	0.130505625644229
DGKB	0.130496857572938
LOC100855904	0.130473439687033
HABP4	0.13044656776947
DEFB109B	0.130424549275502
LOC106559021	0.130392078404121
IRX2	0.130192337155018
STAM	0.130183661766348
CRYBG2	0.130150057794946
LOC119864248	0.130147315591623
MED19	0.130101473645369
RBM33	0.130089636144017
C17H1orf56	0.130070487959299
LOC111091006	0.129974448355152
ASB13	0.129962178829987
STRN	0.129957498425961
KAT6A	0.129934122375167
LOC119873770	0.129906039747875
NAB2	0.129899261961416
YTHDF2	0.129757483443414
ZCCHC7	0.129608495570109
LOC119870835	0.129599101629469
PYM1	0.129547184974607
OLFML3	0.129514128579903
LOC119874144	0.129507413750043
UBE2H	0.129481731022743
WDR17	0.12946428433271
LOC111094837	0.12942558387709
LOC102151812	0.129424375059874
ZNF473	0.129422981909872
SAMD12	0.129385131175957
RPS6	0.129333234622127
GTPBP1	0.129200313191978
SAXO2	0.129194085982597
INS	0.129191177873033
PSME4	0.129102224557406
C15H1orf109	0.129064988714946
LOC102157352	0.129031240626304
LOC111097377	0.128980086563203
GADD45B	0.128919056808505
AJM1	0.128887718439122
SZRD1	0.128837846510941
TMEM80	0.12879415279133
LOC119864296	0.128733365548133
LOC100683827	0.128697960376086
LOC111094690	0.128676967774316
PEX7	0.128518038782267
FOXJ3	0.128501159998426
CDC37L1	0.128402859021139
NDUFAF4	0.128401492400038
FUZ	0.128374577913998
KIAA1217	0.1282943262287
LOC106558093	0.128283459517052
SEBOX	0.128182151699527
LOC111098346	0.128099577608758
IGFBP5	0.1280350678623
LOC119872486	0.127933055903334
DNAH8	0.127931237620854
FAM98C	0.127920198399313
ERN2	0.12773083199242
ASB15	0.127725563010321
PIP5K1A	0.12772343218767
LOC119873978	0.127687153847895
COG3	0.127586112011489
LRRC39	0.127583275592481
LOC102157062	0.127353474853559
LOC106559924	0.12732881770553
PPWD1	0.127171928833705
ZFAND3	0.12710897296682
SPINK1	0.127096748053874
SLC9A2	0.127084409854898
LOC111096328	0.127075004594813
LOC111097104	0.127069658058781
SNRPD2	0.1270222977235
SLC10A7	0.126979892456927
LBH	0.126966997411748
TCP1	0.1269329654179
SLC34A2	0.126895292609215
PNISR	0.126847420191362
DLK1	0.126814826677163
CBLIF	0.126814693322977
LOC119867064	0.126814624782002
LOC485255	0.126814624782002
MYH8	0.126814483732503
LOC100856000	0.126814337039581
SCGB1C1	0.126814184232754
CD1C	0.1268141053731
LOC119868029	0.126813858077279
LOC111096802	0.126813771794929
LOC102154411	0.126813500053616
PYY	0.126812887495148
PNLIPRP2	0.126812774660854
MYLK2	0.126812658243947
GAL3ST2	0.126812413698443
LOC119867908	0.126812013284099
CCL1	0.126811719781908
LOC111092295	0.126811719781908
GRIA2	0.126811230146631
LOC102151404	0.126811230146631
LOC111092601	0.126811230146631
MIP	0.126809005847387
MYPN	0.12680256920518
TGM7	0.126801562909077
LOC102156847	0.126800765015641
SRMS	0.126799209979912
LOC111090839	0.126797664978032
CTXN1	0.126796080126471
LOC119871551	0.126793659098916
PRR30	0.126792946941936
UNC45B	0.126792726164297
IGSF23	0.126790449006567
LOC111091731	0.126787307950676
PCSK1N	0.126785007064261
LOC102153393	0.126783893076237
LOC106559644	0.126783798792802
LOC100685140	0.126782865678182
BMP7	0.126782465527411
LOC111092918	0.126780978829732
ZBED2	0.126780402684395
LOC111090636	0.126773870487633
DLX3	0.126772229233937
CCDC178	0.126771932084389
LOC102156835	0.126771932084389
LOC111091909	0.126771932084389
RP1	0.126771932084389
LOC111094851	0.126771648100952
LOC102152711	0.126771376174494
LOC111091676	0.126771376174494
PRR18	0.126771376174494
CYP11B2	0.126770864584709
LOC106559816	0.126770864584709
MKRN3	0.126770390804846
LOC111097982	0.126770166427665
LOC111095314	0.126769949621648
LOC111096665	0.126769949621648
LOC100682846	0.126769739909349
LOC111095642	0.126769536842565
LOC119874271	0.126769536842565
HOXB13	0.126769149008384
LOC102154275	0.126769149008384
LOC119867936	0.126769096044777
LOC119874744	0.126768816035946
LOC102155318	0.126768796800007
LOC119874838	0.126768783293669
LOC100688778	0.126768607968865
LOC102155769	0.126768271066558
DMRTA1	0.12676779672721
LOC102156855	0.12676768708279
LOC111095648	0.12676768708279
LOC111096216	0.126766941837347
COL9A3	0.126766551513964
LOC111093264	0.126766387651555
LOC102151790	0.126766213647765
LOC111093318	0.126765954651876
LOC119863931	0.126765512731026
LOC111098529	0.126765200183271
LOC102151776	0.126765016178173
UCP1	0.126764881066129
MAP7D1	0.126689873097445
HMGN3	0.126644836941393
LOC119881428	0.126635570481298
TMEM63B	0.126612286997599
GRSF1	0.126548832719688
MAP4K3	0.126468238569975
MMUT	0.126453960241673
MAP1B	0.126419194540524
ZFP82	0.126354469744946
LOC119871636	0.126274676948098
LOC100686693	0.12621628389807
AKAP7	0.126208308016035
LOC111092580	0.126127207809557
RELCH	0.126104476166665
LOC111098258	0.126095580143947
KDELR3	0.12597485964644
LOC119869724	0.125960873808643
ZNF772	0.125885225558942
TRPC2	0.125872125363563
KCNRG	0.12584348621509
IBA57	0.125827216932937
RSPH6A	0.125795911388672
LOC102152103	0.125781239452226
VPS13B	0.125720014547164
AHNAK	0.12570496642672
RWDD1	0.125644864796072
RHOD	0.12561970417159
MED8	0.1254427339462
COA5	0.125429266054129
LOC102154338	0.125385798505776
LOC119869688	0.125376982641057
LOC606860	0.125355208465234
LOC119869722	0.125351480699174
DENND2B	0.125335260228129
LSM3	0.125328265547676
BSDC1	0.125248856192262
SERINC1	0.125139594448867
SLC30A6	0.125072069270311
MIR8848	0.125060018494775
SYNGAP1	0.125058319008832
LOC106559491	0.125035494856464
DSCAM	0.124879644763335
PTCH1	0.124682327581283
STEAP1	0.12468140425303
LOC119864727	0.12464994973115
LOC111090723	0.124635440182537
LOC611670	0.124591069931031
LOC102156388	0.12451854492725
LOC119872195	0.124422549105746
SLC4A2	0.124303851742483
SEC11C	0.124275406397298
UQCRFS1	0.124082908777788
LOC102155234	0.124060470860884
LOC119865429	0.124059985455206
ZNF599	0.124039643172874
SLURP2	0.12393458931249
LOC106557636	0.123920351312206
CALU	0.123880673153112
SLC25A3	0.123801981037422
MAP3K1	0.123763905138766
LOC119881555	0.123641925644439
SLC17A8	0.123595834147883
NDUFA2	0.123574817873143
CTDP1	0.123535215285083
INSIG1	0.123462299080744
CUL9	0.123451170421264
LOC111095762	0.123409262358608
LOC106560032	0.123285402719965
ACSF2	0.123266762540897
FGD6	0.123243862048973
SCX	0.123183644309881
KCTD16	0.123159762672742
ZSCAN1	0.123083616825999
LOC111098756	0.123075023903743
DPYSL3	0.12304489170124
LOC111090739	0.12291637032363
CCER2	0.122907851422152
FOXO3	0.122883999956716
LOC484356	0.122774679574067
LOC102153067	0.122769326683166
LOC100684980	0.122740841655402
LOC102155611	0.122737967068915
PRRT4	0.122720926150266
LOC111098967	0.122689036538604
SOS1	0.122637423451122
TMEM134	0.122410574530073
KLHL9	0.122331670018437
MRPS10	0.122166459404423
APOM	0.122097029969859
LOC100686848	0.122055136638817
PGLYRP2	0.122037649644228
FCF1	0.121989088298984
LOC102155998	0.121964258016988
LOC484934	0.121962786256252
LOC100685380	0.121884351546653
GFAP	0.121805432598053
DRC1	0.121776674815359
GSTA4	0.121775350183464
TOPORS	0.12159007003153
NADSYN1	0.121494752662897
LOC100856674	0.121393381825962
ZBTB9	0.121372404495632
CREM	0.121329409285092
SNCAIP	0.121306895071011
GPR39	0.121229131410533
CDKN2AIPNL	0.121172508419132
LOC111090263	0.121146004816794
FANCL	0.121052368326332
LOC111090231	0.121025703324696
FRMD1	0.121009803838129
COQ9	0.120951447719325
PCBP1	0.120892773688778
NUDT17	0.120869456579107
LOC106558995	0.12067767781524
REV1	0.120660173647702
CHCHD5	0.120523487148877
ALMS1	0.120427761616163
LOC488411	0.120408486281891
GOLM1	0.120348908837808
LOC100683042	0.120295134421667
SFRP4	0.12013783530033
LRFN3	0.12013724454095
SPTBN1	0.120130735110557
GRHL2	0.120125476543244
LOC119873693	0.120119342865026
VPS37C	0.120109849271444
TTI2	0.120095292787225
TMED9	0.120091624381823
SLC35D2	0.120085069896776
PRRC1	0.120050555865579
ZNF436	0.119837481625591
SKIV2L	0.119813313307528
LOC479821	0.119801281570529
AGBL2	0.11975265265755
LOC119870315	0.119733551450323
CCDC138	0.119715613792062
LRIG3	0.119637370818585
TAF8	0.119605523581951
LOC119874148	0.119550441772584
LOC119873772	0.119457796260017
CHAC2	0.119413158145017
PRKCE	0.119408151348533
CEP85	0.119254742031484
PPP4R3B	0.118989191772536
LOC119873361	0.118962935087089
SSC5D	0.118934322809339
FRRS1L	0.118930052848187
TLR3	0.118875311887838
EML6	0.118862860729755
ANO9	0.11886112416588
FIZ1	0.118822666860644
LOC102151615	0.11876494050556
TJP2	0.118612157281693
PTAR1	0.118589919774381
UTP23	0.118551370174852
GPR89A	0.118549224183027
SNAP47	0.118536258980621
ZNF277	0.118473266793272
FARP1	0.118255246754707
PDSS2	0.118225605427763
HCFC2	0.118163376682526
ATP5J2	0.118155878616102
C2CD4D	0.117976065712368
TDRD7	0.11792916204793
WWC2	0.117905186705267
DISP3	0.117889157757914
RPLP1	0.117794075455211
TSHZ1	0.117658252997908
GPANK1	0.117603005441067
RNF20	0.117573619183632
LOC100685027	0.117560553967396
EIF3E	0.117437280745259
LOC119867417	0.117427896041531
LOC111090092	0.117403596817303
PRR36	0.11739436654003
HAL	0.117388045439658
LOC119871884	0.117361017174992
LOC102156691	0.117355192517018
EP300	0.117329341171324
LOC111098577	0.117317985244444
SEC61G	0.117296674424165
LOC106559890	0.117255984823292
KLC4	0.117254742066767
MROH1	0.117166154444015
MCMBP	0.117117654540078
LOC119869325	0.117073195875753
PAFAH2	0.117029929532261
MAPK15	0.116979326727689
LOC106557569	0.116951822872708
CHRM2	0.116898419327053
LRFN2	0.11683722627098
LSR	0.116796213164851
C18H11orf96	0.116715802397732
ARF5	0.116714168717132
FCHO2	0.11671213939744
CTH	0.116689320549325
GNS	0.116557446812899
GAS8	0.116488973665537
LOC102153756	0.116370979878223
SCIN	0.116342619004108
CLEC3B	0.116236321274718
LOC106558637	0.116126790305487
LOC119864267	0.116071437367981
XPA	0.116011380837795
LOC111091842	0.115964884565568
LOC102154355	0.115928385002793
LOC111096394	0.11590403467961
LOC607874	0.115801385224002
LOC100684565	0.115782517736889
GET3	0.115748411505332
KIAA0930	0.115739591959237
SLC6A6	0.115691402196169
CBLL1	0.115676199091229
LOC119870147	0.115619739814073
RNASEH2C	0.115469752895364
PHF5A	0.115436490233562
FAM76A	0.115404798627359
LOC119869433	0.115278104080743
LUC7L2	0.115234216493958
TCAF1	0.115162345772445
FAXC	0.11511735812377
LOC119870305	0.115020355088001
PRPF18	0.11500649138547
KBTBD12	0.114916766124838
LOC100682783	0.114872712254471
SHISA9	0.114832268461619
LOC119874133	0.114716626617331
LOC111090645	0.114689571475968
CDC5L	0.114583564142211
CTHRC1	0.114529401582046
SMYD5	0.114504927835802
POLDIP3	0.114503426109639
KMO	0.114496508173365
SH3BP5L	0.114398121721488
LOC119870573	0.114345981700398
GTPBP10	0.114325271477259
LOC119864679	0.114219334838096
METTL7B	0.114169092014251
OR51F23	0.114080277314994
LOC477483	0.11399955461395
FAM210A	0.113962256029416
NUCB1	0.113944953444824
RPGRIP1	0.113900720550848
MAPK9	0.1138958079854
MON2	0.113893630943263
LOC119869726	0.113739233511913
APOD	0.113662146817684
LOC111090542	0.113634845874986
SLC22A3	0.113629538271092
AP4B1	0.113541107139047
RAB14	0.113520849339368
ZNF319	0.113461300705894
LOC119869922	0.113372633607518
FBXL6	0.113269404292696
DTNB	0.113171604820172
GDF15	0.113140545037333
CFAP97	0.113110829711889
FKRP	0.112947167428945
LOC119866696	0.112911869831652
LOC608876	0.112810950816434
LOC100683034	0.112788420420153
BRD1	0.112748161510403
SELENOH	0.112657432558597
APLF	0.112632545626758
LOC119869731	0.1126088896097
RNF115	0.112565860750398
KDM7A	0.112492816887944
ZNF34	0.112432680705206
SRSF12	0.112420663585644
LOC102151543	0.112416667226525
TBC1D31	0.112412911743413
LOC608270	0.112373222742036
SYNJ2	0.112357295551456
C12H6orf141	0.112318898232909
LOC100688183	0.112267260922485
FBXO7	0.112241646571114
CEP83	0.112195854572998
EEF2	0.112158757550602
NCALD	0.112099483362322
UTP20	0.112022274098926
MRPL9	0.112020680219435
ECRG4	0.112014552551588
KCTD20	0.111844654639509
LOC102154192	0.111844027475861
CAND1	0.111760413671229
HBEGF	0.111739317401989
PDPN	0.111667028279683
LOC119870930	0.111562702020314
TARDBP	0.111340425732955
APEX1	0.111311673280357
HNMT	0.11130266452929
TBC1D32	0.111143430139185
BMT2	0.111070092827533
LOC111097728	0.110965842296267
LOC119867358	0.110964009659336
LOC119873880	0.110962628194235
MED18	0.110927365727481
MANEA	0.110896810391011
ZNF574	0.110892242659407
LOC100684252	0.110695836433481
TMEM30A	0.110692029986152
DHRS3	0.110632868687868
FCGRT	0.110622149614927
LGALS2	0.110607778424999
LOC102156461	0.11055635395034
MPPED2	0.110507364323471
TEX38	0.110491824764966
LOC102151412	0.110423356176627
NFATC1	0.110415033624972
B3GAT2	0.110246185189094
LOC119865060	0.110236841500362
ERCC6L2	0.110129691556402
TDG	0.110124008788774
PLAA	0.110081962691766
YEATS4	0.110075700082972
REST	0.110054535442337
LOC119870136	0.110017045055279
LOC119867475	0.109872241142814
FKBPL	0.109848548232424
CDNF	0.109809958586107
FAM120A	0.109809420695512
LOC100855570	0.10976082697843
NUDT3	0.10961906404285
RSBN1	0.109528144727906
NFIL3	0.109487459827033
LOC481675	0.109313751818593
E2F6	0.10911837590134
LRRN3	0.10906183259792
RBM4B	0.109037496583616
LOC119876190	0.108938041864782
LOC608802	0.108926372714205
MRGPRX2	0.108897564897375
C1H18orf54	0.108881866557053
TNFAIP8L1	0.108876126447403
ITGB8	0.108795671101004
LOC119870080	0.108792979669267
TSPAN1	0.108758878753307
LOC100683330	0.108728695718773
EID3	0.108724573738408
HAPLN4	0.108655289821992
AVPR2	0.10861964341731
RAB5B	0.108601322858348
LOC119863997	0.108561266986861
PNMA8A	0.108340270277669
LOC102153082	0.108319622091508
ZNF593	0.108317486831196
MSRB2	0.108311319423079
FSTL4	0.108288941273677
POLR1E	0.108160184994434
LOC480189	0.108150895954919
LOC612467	0.108145807948143
F10	0.108132797756126
LOC608806	0.108115838593959
PGBD2	0.10808038855968
LOC102156785	0.108057477474653
RAB27B	0.108025825699196
SRP72	0.107981788613289
ZSWIM9	0.107909631049149
RPP38	0.107779448364878
ZBTB45	0.107708236447899
TTC7A	0.107627808384655
SEPTIN8	0.107613279609556
ACER2	0.107571389174635
CTSO	0.107398255449912
LOC119869511	0.107377700293669
LOC106559764	0.107360682530081
ZNF696	0.107328573606903
LOC100682844	0.107312301332821
LOC119868007	0.107255529347848
COL27A1	0.107203276731522
ERLEC1	0.107200722087803
PACRG	0.107138484560355
ZNF135	0.10706898550364
TRIM11	0.10699096580544
TNFRSF11A	0.10691663829307
SRBD1	0.106885784345354
LOC475707	0.106880983421374
VNN1	0.106879736329581
SLC29A2	0.106747113256226
LRP1	0.106732800549224
LOC111090692	0.106730485273373
SYT13	0.10670597519774
IRX5	0.106679616799275
LOC102152955	0.106641956802994
TCAF2	0.106622295223479
ZCCHC17	0.106618652556116
LOC100684381	0.106610319989474
PCGF1	0.106594914302656
AFG1L	0.106489590553778
LOC100687725	0.10645115481571
GMPPB	0.106426721703414
LOC100682679	0.10635817841228
LOC100686402	0.106113808465357
LOC484559	0.106105498016314
LOC102155844	0.105921335511981
LOC111098545	0.10591864829803
TRPM6	0.105875010501317
LOC492106	0.105864908968947
ANKRD6	0.105818413266977
SLC38A11	0.105814433966781
LOC111092777	0.105750830131818
PRKAR1B	0.105686911366375
LOC102155521	0.105682084868958
CNOT4	0.105655734612345
LORICRIN	0.105549181046827
TRIB1	0.105515195416952
LOC474987	0.105269662297943
AKT1S1	0.105197903485942
ZC3H13	0.105145042485192
SH3YL1	0.105063981571306
GPATCH3	0.104999579647439
RNF19A	0.104888777440853
AARS2	0.10485701458226
OXR1	0.104830029167283
SLC35C1	0.104698533123234
LEPROTL1	0.104636513032994
TAC1	0.104587262261055
CACNA1D	0.104583611883621
TMEM214	0.104541867998986
KLHL7	0.104537387597501
URI1	0.104453837577167
PDZRN3	0.104435851652166
LOC111098217	0.104185931167804
GGACT	0.104175873250959
LOC111096841	0.104173770047424
APOA2	0.103968057633868
LOC111094680	0.103958331175682
GAPT	0.103901383182541
C13H8orf76	0.103816116261114
LOC119869400	0.103809118087258
RNF8	0.103744970954286
MAP3K2	0.103729648515561
GLI2	0.103707072915857
EBPL	0.103606549504383
XRCC2	0.103552019875535
C1GALT1	0.103548044131959
ZBED6CL	0.103496166579506
LOC609321	0.10341543213811
CD164	0.103374357932238
GCC1	0.103361954677019
LOC111097581	0.10334367344208
LOC119872477	0.103294597487255
CYP1B1	0.10329141720636
GAB1	0.103224781622824
ZNF404	0.103194250804899
LOC119865657	0.103175850927243
HDHD3	0.103152767412906
ESYT1	0.103045387739553
IFI6	0.103037749024445
KIF2A	0.103035390526363
PRDX5	0.103033082071013
LOC111093854	0.102995777835086
EIF2B4	0.102846609905872
R3HDML	0.102839780468256
LOC106559207	0.102684430407194
BET1	0.102524740382237
SLC20A1	0.102426939217356
REV3L	0.102308796755321
PRKN	0.102215916119504
IGF2R	0.102163674930092
TAF7	0.102106445847428
PIGN	0.101993688369764
YTHDC2	0.10197306305423
KIAA1958	0.101971228756556
MSH5	0.10146225961497
SIPA1L3	0.101307131828782
PPT2	0.101266433555908
OARD1	0.101225889718016
BRD2	0.101199043187159
LOC106558857	0.101190230832999
MED25	0.101171582309752
THNSL1	0.101073285623716
LOC106559902	0.101001891684821
LOC106558028	0.100989847781318
SGCD	0.100957554203698
CDK6	0.100912728451498
LOC475517	0.100904663940097
PRIMPOL	0.100888168113184
UBAP1	0.100881917363149
C11H9orf72	0.100694396937389
MTCH2	0.100589456648494
DBI	0.10043418584006
LOC119867534	0.10039757871146
LOC119873902	0.100339101382358
PROB1	0.100294918752129
LOC111090996	0.100245620738107
RCOR2	0.100204845350044
WNT2	0.100193289022451
INTU	0.100066508770521
KLF10	0.100053016001118
MAL2	0.100015323733145
ITGBL1	0.0999674379394554
PLXNB2	0.099899033886033
MTBP	0.0998736522941196
CITED2	0.0998521982705803
CCNY	0.0998429259875985
LOC119881485	0.0998331229116433
ZNF407	0.0997797366377787
GNMT	0.0996751293590781
LOC100682914	0.0996292648717169
ANKS1B	0.0996028470266556
LOC119869693	0.0995083431094764
KCNK10	0.0994224588406724
ADGRD1	0.0993773193649256
LOC608824	0.0993226755968788
MTRF1L	0.0993034621760293
GOLGA7	0.0991749432231018
LOC102153920	0.0990775513761652
LOC100686615	0.0990699534778483
PTPRZ1	0.0989682239581421
LOC119863996	0.0989244776616326
ZNF236	0.0989217491172574
TMC4	0.098916731534574
LOC102155070	0.0988339871709491
EML4	0.0986507836259572
GABRA2	0.0986264217949478
LOC119863916	0.098576576002984
LOC100682850	0.0985516087131404
RPS7	0.0985292089810372
TEX45	0.0985084460965967
SRFBP1	0.098503685935587
PLEKHG4	0.0984327896353736
GPC3	0.0983988554692078
TMOD1	0.0983406876334911
C15H1orf50	0.0982671160994952
CNKSR1	0.0981007885203874
KDF1	0.0979050146779155
EIF1AD	0.0977619571194125
LOC119864979	0.0976644298310343
SCYL2	0.0976237830741385
FAM53C	0.0976020717843003
C21H11orf42	0.0974379331372344
LOC106559176	0.0973612615949561
LOC111090232	0.0973575526612033
SLC35A1	0.0973314248398908
LOC100855618	0.0973247048907872
LOC100688281	0.0972689713182402
H2BC21	0.0972182432591057
LOC100684448	0.097186359042775
ACOX2	0.0971573203981872
RASEF	0.097142506865063
PRKD3	0.0971251609664152
SMARCA5	0.0969909368532542
C10H12orf66	0.0968485748184823
FKBP15	0.0968209406713022
LOC119874157	0.096797597290033
LOC111091015	0.096715909901413
FAM83B	0.0967131405842536
ZMYM1	0.0965852251939604
ELP1	0.0964860624087806
LOC100687756	0.0963901467651237
EFCAB14	0.0963340668402108
PROC	0.0963081118558694
NAXD	0.0962287739420736
ABCB1	0.0961881970879081
TMEM222	0.0961682000626633
FAAP24	0.0961442241566395
LOC102151461	0.0961398302781118
FBXO42	0.0960860812347756
LOC119863941	0.096055244288386
LOC111090284	0.0959625841478896
LOC119870426	0.0958837804717518
FADD	0.0958822552186601
LOC106557658	0.0958123933327379
BICRAL	0.0957911355856384
RAD21	0.0957251761727181
AFTPH	0.0957068098632235
TMEM106B	0.095669511755302
LOC102155805	0.0956682178869883
LOC119872855	0.0956652873854493
SNX24	0.0955553101165843
UNC5CL	0.0955126517805487
ARID1A	0.0954657855270902
WDR43	0.0954070293883407
LOC119870718	0.0952693487859943
ACP2	0.0952473903241289
LOC119870099	0.0952056473078513
CPZ	0.0951580157146398
SULT1C3	0.0951079385751367
HECW1	0.0951078502385538
TEX10	0.0950854849544955
PPIC	0.0950713832805711
PHYKPL	0.0950194367252302
PTPRK	0.0949193127716366
LOC102156645	0.0949168365467938
ZNF462	0.0948980817677711
LOC111094310	0.0948591406862718
FHIT	0.0948348769805047
GSDME	0.0947708804882709
LOC111092136	0.0947324770532873
TMEM216	0.0944029315889342
