"gene_id","gene_name"
"gene-LOC119872496|LOC119872496","LOC119872496"
"gene-LOC100688605|LOC100688605","LOC100688605"
"gene-LOC106559001|LOC106559001","LOC106559001"
"gene-NEK2|NEK2","NEK2"
"gene-LOC119872659|LOC119872659","LOC119872659"
"gene-LOC102154370|LOC102154370","LOC102154370"
"gene-LPGAT1|LPGAT1","LPGAT1"
"gene-LOC119872755|LOC119872755","LOC119872755"
"gene-LOC106559017|LOC106559017","LOC106559017"
"gene-INTS7|INTS7","INTS7"
"gene-DTL|DTL","DTL"
"gene-LOC607906|LOC607906","LOC607906"
"gene-LOC111096623|LOC111096623","LOC111096623"
"gene-PPP2R5A|PPP2R5A","PPP2R5A"
"gene-PACC1|PACC1","PACC1"
"gene-NENF|NENF","NENF"
"gene-LOC102155131|LOC102155131","LOC102155131"
"gene-LOC102155202|LOC102155202","LOC102155202"
"gene-LOC106559018|LOC106559018","LOC106559018"
"gene-LOC119872499|LOC119872499","LOC119872499"
"gene-ATF3|ATF3","ATF3"
"gene-LOC102155437|LOC102155437","LOC102155437"
"gene-FAM71A|FAM71A","FAM71A"
"gene-LOC106559002|LOC106559002","LOC106559002"
"gene-BATF3|BATF3","BATF3"
"gene-NSL1|NSL1","NSL1"
"gene-TATDN3|TATDN3","TATDN3"
"gene-SPATA45|SPATA45","SPATA45"
"gene-LOC106558988|LOC106558988","LOC106558988"
"gene-FLVCR1|FLVCR1","FLVCR1"
"gene-LOC100856016|LOC100856016","LOC100856016"
"gene-LOC111096865|LOC111096865","LOC111096865"
"gene-LOC102156627|LOC102156627","LOC102156627"
"gene-VASH2|VASH2","VASH2"
"gene-ANGEL2|ANGEL2","ANGEL2"
"gene-RPS6KC1|RPS6KC1","RPS6KC1"
"gene-LOC111096625|LOC111096625","LOC111096625"
"gene-LOC111096866|LOC111096866","LOC111096866"
"gene-LOC111096867|LOC111096867","LOC111096867"
"gene-LOC111096868|LOC111096868","LOC111096868"
"gene-LOC111096626|LOC111096626","LOC111096626"
"gene-LOC610143|LOC610143","LOC610143"
"gene-LOC119872500|LOC119872500","LOC119872500"
"gene-LOC100856097|LOC100856097","LOC100856097"
"gene-PROX1|PROX1","PROX1"
"gene-LOC102151644|LOC102151644","LOC102151644"
"gene-LOC111096869|LOC111096869","LOC111096869"
"gene-SMYD2|SMYD2","SMYD2"
"gene-LOC102151775|LOC102151775","LOC102151775"
"gene-PTPN14|PTPN14","PTPN14"
"gene-LOC119872502|LOC119872502","LOC119872502"
"gene-LOC119872501|LOC119872501","LOC119872501"
"gene-LOC119872503|LOC119872503","LOC119872503"
"gene-CENPF|CENPF","CENPF"
"gene-LOC119872660|LOC119872660","LOC119872660"
"gene-LOC119872661|LOC119872661","LOC119872661"
"gene-LOC119872662|LOC119872662","LOC119872662"
"gene-LOC102151986|LOC102151986","LOC102151986"
"gene-KCNK2|KCNK2","KCNK2"
"gene-LOC119872504|LOC119872504","LOC119872504"
"gene-LOC100686313|LOC100686313","LOC100686313"
"gene-LOC100684306|LOC100684306","LOC100684306"
"gene-LOC490297|LOC490297","LOC490297"
"gene-LOC106557472|LOC106557472","LOC106557472"
"gene-LOC610310|LOC610310","LOC610310"
"gene-TOR1AIP1|TOR1AIP1","TOR1AIP1"
"gene-LOC119872505|LOC119872505","LOC119872505"
"gene-CEP350|CEP350","CEP350"
"gene-LOC102153143|LOC102153143","LOC102153143"
"gene-LOC111096631|LOC111096631","LOC111096631"
"gene-LOC111096632|LOC111096632","LOC111096632"
"gene-QSOX1|QSOX1","QSOX1"
"gene-LHX4|LHX4","LHX4"
"gene-ACBD6|ACBD6","ACBD6"
"gene-LOC111096634|LOC111096634","LOC111096634"
"gene-LOC111096870|LOC111096870","LOC111096870"
"gene-LOC111096871|LOC111096871","LOC111096871"
"gene-LOC119872767|LOC119872767","LOC119872767"
"gene-XPR1|XPR1","XPR1"
"gene-LOC106558985|LOC106558985","LOC106558985"
"gene-LOC102156663|LOC102156663","LOC102156663"
"gene-LOC111096635|LOC111096635","LOC111096635"
"gene-LOC102154021|LOC102154021","LOC102154021"
"gene-LOC111096636|LOC111096636","LOC111096636"
"gene-KIAA1614|KIAA1614","KIAA1614"
"gene-LOC119872506|LOC119872506","LOC119872506"
"gene-STX6|STX6","STX6"
"gene-LOC106559020|LOC106559020","LOC106559020"
"gene-MR1|MR1","MR1"
"gene-IER5|IER5","IER5"
"gene-LOC119872663|LOC119872663","LOC119872663"
"gene-LOC102154297|LOC102154297","LOC102154297"
"gene-LOC119872787|LOC119872787","LOC119872787"
"gene-LOC111096872|LOC111096872","LOC111096872"
"gene-CACNA1E|CACNA1E","CACNA1E"
"gene-LOC111096638|LOC111096638","LOC111096638"
"gene-ZNF648|ZNF648","ZNF648"
"gene-LOC111096873|LOC111096873","LOC111096873"
"gene-LOC119872507|LOC119872507","LOC119872507"
"gene-LOC100686952|LOC100686952","LOC100686952"
"gene-LOC111096639|LOC111096639","LOC111096639"
"gene-LOC106559021|LOC106559021","LOC106559021"
"gene-GLUL|GLUL","GLUL"
"gene-RGSL1|RGSL1","RGSL1"
"gene-LOC100687029|LOC100687029","LOC100687029"
"gene-LOC100687115|LOC100687115","LOC100687115"
"gene-LOC119877249|LOC119877249","LOC119877249"
"gene-CE9|CE9","CE9"
"gene-LOC610528|LOC610528","LOC610528"
"gene-RNASEL|RNASEL","RNASEL"
"gene-RGS16|RGS16","RGS16"
"gene-LOC102155735|LOC102155735","LOC102155735"
"gene-RGS8|RGS8","RGS8"
"gene-NPL|NPL","NPL"
"gene-LOC119872509|LOC119872509","LOC119872509"
"gene-DHX9|DHX9","DHX9"
"gene-SHCBP1L|SHCBP1L","SHCBP1L"
"gene-LAMC1|LAMC1","LAMC1"
"gene-LOC111096641|LOC111096641","LOC111096641"
"gene-LAMC2|LAMC2","LAMC2"
"gene-NMNAT2|NMNAT2","NMNAT2"
"gene-LOC119872510|LOC119872510","LOC119872510"
"gene-LOC119872511|LOC119872511","LOC119872511"
"gene-SMG7|SMG7","SMG7"
"gene-NCF2|NCF2","NCF2"
"gene-LOC111096874|LOC111096874","LOC111096874"
"gene-ARPC5|ARPC5","ARPC5"
"gene-RGL1|RGL1","RGL1"
"gene-APOBEC4|APOBEC4","APOBEC4"
"gene-LOC111096642|LOC111096642","LOC111096642"
"gene-COLGALT2|COLGALT2","COLGALT2"
"gene-TSEN15|TSEN15","TSEN15"
"gene-LOC119872512|LOC119872512","LOC119872512"
"gene-LOC119876429|LOC119876429","LOC119876429"
"gene-LOC119872513|LOC119872513","LOC119872513"
"gene-LOC119872514|LOC119872514","LOC119872514"
"gene-C7H1orf21|C7H1orf21","C7H1orf21"
"gene-LOC119872515|LOC119872515","LOC119872515"
"gene-LOC106559023|LOC106559023","LOC106559023"
"gene-EDEM3|EDEM3","EDEM3"
"gene-LOC111096643|LOC111096643","LOC111096643"
"gene-NIBAN1|NIBAN1","NIBAN1"
"gene-LOC119872715|LOC119872715","LOC119872715"
"gene-LOC106559024|LOC106559024","LOC106559024"
"gene-RNF2|RNF2","RNF2"
"gene-TRMT1L|TRMT1L","TRMT1L"
"gene-SWT1|SWT1","SWT1"
"gene-LOC480043|LOC480043","LOC480043"
"gene-LOC111096644|LOC111096644","LOC111096644"
"gene-LOC111096875|LOC111096875","LOC111096875"
"gene-LOC102152855|LOC102152855","LOC102152855"
"gene-LOC111096645|LOC111096645","LOC111096645"
"gene-LOC111096876|LOC111096876","LOC111096876"
"gene-LOC106558991|LOC106558991","LOC106558991"
"gene-LOC119872667|LOC119872667","LOC119872667"
"gene-HMCN1|HMCN1","HMCN1"
"gene-LOC102156819|LOC102156819","LOC102156819"
"gene-PRG4|PRG4","PRG4"
"gene-TPR|TPR","TPR"
"gene-LOC100687091|LOC100687091","LOC100687091"
"gene-ODR4|ODR4","ODR4"
"gene-PDC|PDC","PDC"
"gene-LOC100687827|LOC100687827","LOC100687827"
"gene-LOC111096877|LOC111096877","LOC111096877"
"gene-LOC100687898|LOC100687898","LOC100687898"
"gene-PTGS2|PTGS2","PTGS2"
"gene-LOC490320|LOC490320","LOC490320"
"gene-LOC111096646|LOC111096646","LOC111096646"
"gene-PLA2G4A|PLA2G4A","PLA2G4A"
"gene-LOC119872519|LOC119872519","LOC119872519"
"gene-LOC102154631|LOC102154631","LOC102154631"
"gene-LOC608573|LOC608573","LOC608573"
"gene-LOC119872634|LOC119872634","LOC119872634"
"gene-LOC610854|LOC610854","LOC610854"
"gene-FAM163A|FAM163A","FAM163A"
"gene-TDRD5|TDRD5","TDRD5"
"gene-NPHS2|NPHS2","NPHS2"
"gene-AXDND1|AXDND1","AXDND1"
"gene-LOC490324|LOC490324","LOC490324"
"gene-LOC102156898|LOC102156898","LOC102156898"
"gene-SOAT1|SOAT1","SOAT1"
"gene-LOC111096647|LOC111096647","LOC111096647"
"gene-LOC111096925|LOC111096925","LOC111096925"
"gene-LOC119872668|LOC119872668","LOC119872668"
"gene-ABL2|ABL2","ABL2"
"gene-LOC100688205|LOC100688205","LOC100688205"
"gene-LOC119877285|LOC119877285","LOC119877285"
"gene-TOR3A|TOR3A","TOR3A"
"gene-FAM20B|FAM20B","FAM20B"
"gene-LOC119872520|LOC119872520","LOC119872520"
"gene-LOC111096648|LOC111096648","LOC111096648"
"gene-RALGPS2|RALGPS2","RALGPS2"
"gene-ANGPTL1|ANGPTL1","ANGPTL1"
"gene-LOC119872521|LOC119872521","LOC119872521"
"gene-LOC102155707|LOC102155707","LOC102155707"
"gene-LOC119872714|LOC119872714","LOC119872714"
"gene-LOC111096649|LOC111096649","LOC111096649"
"gene-TEX35|TEX35","TEX35"
"gene-CLEC20A|CLEC20A","CLEC20A"
"gene-LOC111096926|LOC111096926","LOC111096926"
"gene-RASAL2|RASAL2","RASAL2"
"gene-LOC106559004|LOC106559004","LOC106559004"
"gene-LOC610994|LOC610994","LOC610994"
"gene-SEC16B|SEC16B","SEC16B"
"gene-LOC102156735|LOC102156735","LOC102156735"
"gene-LOC111096879|LOC111096879","LOC111096879"
"gene-LOC102156818|LOC102156818","LOC102156818"
"gene-BRINP2|BRINP2","BRINP2"
"gene-ASTN1|ASTN1","ASTN1"
"gene-LOC111096651|LOC111096651","LOC111096651"
"gene-MIR488|MIR488","MIR488"
"gene-LOC111096650|LOC111096650","LOC111096650"
"gene-PAPPA2|PAPPA2","PAPPA2"
"gene-LOC119872775|LOC119872775","LOC119872775"
"gene-LOC102157116|LOC102157116","LOC102157116"
"gene-LOC480059|LOC480059","LOC480059"
"gene-LOC100688557|LOC100688557","LOC100688557"
"gene-LOC111096880|LOC111096880","LOC111096880"
"gene-LOC111096881|LOC111096881","LOC111096881"
"gene-LOC490332|LOC490332","LOC490332"
"gene-LOC106558994|LOC106558994","LOC106558994"
"gene-LOC611067|LOC611067","LOC611067"
"gene-LOC119872737|LOC119872737","LOC119872737"
"gene-COP1|COP1","COP1"
"gene-LOC102151295|LOC102151295","LOC102151295"
"gene-LOC111096655|LOC111096655","LOC111096655"
"gene-MIR1843|MIR1843","MIR1843"
"gene-LOC611108|LOC611108","LOC611108"
"gene-LOC111096882|LOC111096882","LOC111096882"
"gene-LOC111096883|LOC111096883","LOC111096883"
"gene-TNR|TNR","TNR"
"gene-LOC119872763|LOC119872763","LOC119872763"
"gene-LOC102157044|LOC102157044","LOC102157044"
"gene-LOC119872670|LOC119872670","LOC119872670"
"gene-LOC100688908|LOC100688908","LOC100688908"
"gene-KIAA0040|KIAA0040","KIAA0040"
"gene-TNN|TNN","TNN"
"gene-LOC111096656|LOC111096656","LOC111096656"
"gene-MRPS14|MRPS14","MRPS14"
"gene-LOC119872523|LOC119872523","LOC119872523"
"gene-LOC102151987|LOC102151987","LOC102151987"
"gene-CACYBP|CACYBP","CACYBP"
"gene-LOC102152829|LOC102152829","LOC102152829"
"gene-RABGAP1L|RABGAP1L","RABGAP1L"
"gene-LOC111096658|LOC111096658","LOC111096658"
"gene-LOC102157119|LOC102157119","LOC102157119"
"gene-GPR52|GPR52","GPR52"
"gene-LOC119872771|LOC119872771","LOC119872771"
"gene-LOC119872769|LOC119872769","LOC119872769"
"gene-RC3H1|RC3H1","RC3H1"
"gene-SERPINC1|SERPINC1","SERPINC1"
"gene-ZBTB37|ZBTB37","ZBTB37"
"gene-LOC611209|LOC611209","LOC611209"
"gene-LOC119872732|LOC119872732","LOC119872732"
"gene-LOC119872743|LOC119872743","LOC119872743"
"gene-LOC119872741|LOC119872741","LOC119872741"
"gene-LOC119872733|LOC119872733","LOC119872733"
"gene-LOC119872742|LOC119872742","LOC119872742"
"gene-LOC119872728|LOC119872728","LOC119872728"
"gene-LOC119872734|LOC119872734","LOC119872734"
"gene-LOC119872730|LOC119872730","LOC119872730"
"gene-LOC119872724|LOC119872724","LOC119872724"
"gene-LOC100682591|LOC100682591","LOC100682591"
"gene-DARS2|DARS2","DARS2"
"gene-CENPL|CENPL","CENPL"
"gene-KLHL20|KLHL20","KLHL20"
"gene-ANKRD45|ANKRD45","ANKRD45"
"gene-TEX50|TEX50","TEX50"
"gene-SLC9C2|SLC9C2","SLC9C2"
"gene-LOC106558986|LOC106558986","LOC106558986"
"gene-PRDX6|PRDX6","PRDX6"
"gene-LOC100855819|LOC100855819","LOC100855819"
"gene-LOC100855838|LOC100855838","LOC100855838"
"gene-LOC100855856|LOC100855856","LOC100855856"
"gene-TNFSF4|TNFSF4","TNFSF4"
"gene-LOC111096659|LOC111096659","LOC111096659"
"gene-LOC100855899|LOC100855899","LOC100855899"
"gene-TNFSF18|TNFSF18","TNFSF18"
"gene-LOC100856126|LOC100856126","LOC100856126"
"gene-LOC111096660|LOC111096660","LOC111096660"
"gene-LOC111096885|LOC111096885","LOC111096885"
"gene-LOC100684025|LOC100684025","LOC100684025"
"gene-FASLG|FASLG","FASLG"
"gene-LOC111096886|LOC111096886","LOC111096886"
"gene-SUCO|SUCO","SUCO"
"gene-LOC111096661|LOC111096661","LOC111096661"
"gene-LOC119876431|LOC119876431","LOC119876431"
"gene-LOC111096662|LOC111096662","LOC111096662"
"gene-LOC119872717|LOC119872717","LOC119872717"
"gene-C7H1orf105|C7H1orf105","C7H1orf105"
"gene-LOC119872527|LOC119872527","LOC119872527"
"gene-PIGC|PIGC","PIGC"
"gene-LOC119872526|LOC119872526","LOC119872526"
"gene-LOC119872525|LOC119872525","LOC119872525"
"gene-DNM3|DNM3","DNM3"
"gene-MIR199-2|MIR199-2","MIR199-2"
"gene-MIR214|MIR214","MIR214"
"gene-EEF1AKNMT|EEF1AKNMT","EEF1AKNMT"
"gene-LOC119872672|LOC119872672","LOC119872672"
"gene-LOC480074|LOC480074","LOC480074"
"gene-VAMP4|VAMP4","VAMP4"
"gene-LOC100684720|LOC100684720","LOC100684720"
"gene-MYOC|MYOC","MYOC"
"gene-MYOCOS|MYOCOS","MYOCOS"
"gene-PRRC2C|PRRC2C","PRRC2C"
"gene-LOC106559008|LOC106559008","LOC106559008"
"gene-LOC119872729|LOC119872729","LOC119872729"
"gene-FMO4|FMO4","FMO4"
"gene-FMO1|FMO1","FMO1"
"gene-FMO2|FMO2","FMO2"
"gene-LOC119872528|LOC119872528","LOC119872528"
"gene-LOC490346|LOC490346","LOC490346"
"gene-FMO3|FMO3","FMO3"
"gene-MROH9|MROH9","MROH9"
"gene-LOC102156169|LOC102156169","LOC102156169"
"gene-PRRX1|PRRX1","PRRX1"
"gene-LOC102156399|LOC102156399","LOC102156399"
"gene-LOC111096665|LOC111096665","LOC111096665"
"gene-LOC611381|LOC611381","LOC611381"
"gene-GORAB|GORAB","GORAB"
"gene-LOC111096666|LOC111096666","LOC111096666"
"gene-LOC100685161|LOC100685161","LOC100685161"
"gene-LOC102156736|LOC102156736","LOC102156736"
"gene-LOC111096887|LOC111096887","LOC111096887"
"gene-LOC119872674|LOC119872674","LOC119872674"
"gene-LOC102156786|LOC102156786","LOC102156786"
"gene-LOC111096667|LOC111096667","LOC111096667"
"gene-METTL11B|METTL11B","METTL11B"
"gene-KIFAP3|KIFAP3","KIFAP3"
"gene-LOC119877328|LOC119877328","LOC119877328"
"gene-SCYL3|SCYL3","SCYL3"
"gene-C7H1orf112|C7H1orf112","C7H1orf112"
"gene-METTL18|METTL18","METTL18"
"gene-LOC100685616|LOC100685616","LOC100685616"
"gene-LOC111096888|LOC111096888","LOC111096888"
"gene-SELE|SELE","SELE"
"gene-LOC100683747|LOC100683747","LOC100683747"
"gene-SELL|SELL","SELL"
"gene-LOC119872675|LOC119872675","LOC119872675"
"gene-SELP|SELP","SELP"
"gene-F5|F5","F5"
"gene-LOC111096889|LOC111096889","LOC111096889"
"gene-SLC19A2|SLC19A2","SLC19A2"
"gene-LOC102151801|LOC102151801","LOC102151801"
"gene-CCDC181|CCDC181","CCDC181"
"gene-BLZF1|BLZF1","BLZF1"
"gene-NME7|NME7","NME7"
"gene-LOC102152256|LOC102152256","LOC102152256"
"gene-ATP1B1|ATP1B1","ATP1B1"
"gene-LOC102152384|LOC102152384","LOC102152384"
"gene-LOC106559005|LOC106559005","LOC106559005"
"gene-LOC111096669|LOC111096669","LOC111096669"
"gene-LOC111096670|LOC111096670","LOC111096670"
"gene-DPT|DPT","DPT"
"gene-LOC111096671|LOC111096671","LOC111096671"
"gene-LOC102152546|LOC102152546","LOC102152546"
"gene-LOC102152496|LOC102152496","LOC102152496"
"gene-LOC490356|LOC490356","LOC490356"
"gene-LOC102152661|LOC102152661","LOC102152661"
"gene-LOC119872530|LOC119872530","LOC119872530"
"gene-LOC111096672|LOC111096672","LOC111096672"
"gene-TBX19|TBX19","TBX19"
"gene-LOC119872750|LOC119872750","LOC119872750"
"gene-SFT2D2|SFT2D2","SFT2D2"
"gene-LOC119877331|LOC119877331","LOC119877331"
"gene-TIPRL|TIPRL","TIPRL"
"gene-GPR161|GPR161","GPR161"
"gene-DCAF6|DCAF6","DCAF6"
"gene-MPC2|MPC2","MPC2"
"gene-LOC119872531|LOC119872531","LOC119872531"
"gene-ADCY10|ADCY10","ADCY10"
"gene-LOC119876438|LOC119876438","LOC119876438"
"gene-MPZL1|MPZL1","MPZL1"
"gene-TRNAP-AGG_3|TRNAP-AGG","TRNAP-AGG"
"gene-TRNAP-CGG_2|TRNAP-CGG","TRNAP-CGG"
"gene-LOC111096673|LOC111096673","LOC111096673"
"gene-RCSD1|RCSD1","RCSD1"
"gene-LOC119872533|LOC119872533","LOC119872533"
"gene-LOC119872748|LOC119872748","LOC119872748"
"gene-LOC119872751|LOC119872751","LOC119872751"
"gene-LOC119872532|LOC119872532","LOC119872532"
"gene-CREG1|CREG1","CREG1"
"gene-CD247|CD247","CD247"
"gene-POU2F1|POU2F1","POU2F1"
"gene-LOC102156545|LOC102156545","LOC102156545"
"gene-LOC106559032|LOC106559032","LOC106559032"
"gene-STYXL2|STYXL2","STYXL2"
"gene-GPA33|GPA33","GPA33"
"gene-LOC111096674|LOC111096674","LOC111096674"
"gene-LOC102154001|LOC102154001","LOC102154001"
"gene-LOC119872758|LOC119872758","LOC119872758"
"gene-MAEL|MAEL","MAEL"
"gene-ILDR2|ILDR2","ILDR2"
"gene-LOC111096675|LOC111096675","LOC111096675"
"gene-LOC111096677|LOC111096677","LOC111096677"
"gene-LOC119872534|LOC119872534","LOC119872534"
"gene-TADA1|TADA1","TADA1"
"gene-POGK|POGK","POGK"
"gene-LOC119872738|LOC119872738","LOC119872738"
"gene-FMN2|FMN2","FMN2"
"gene-LOC119872535|LOC119872535","LOC119872535"
"gene-GREM2|GREM2","GREM2"
"gene-LOC119872757|LOC119872757","LOC119872757"
"gene-LOC490368|LOC490368","LOC490368"
"gene-RGS7|RGS7","RGS7"
"gene-LOC102155155|LOC102155155","LOC102155155"
"gene-LOC111096678|LOC111096678","LOC111096678"
"gene-LOC119872538|LOC119872538","LOC119872538"
"gene-LOC102151241|LOC102151241","LOC102151241"
"gene-FH|FH","FH"
"gene-LOC106559037|LOC106559037","LOC106559037"
"gene-KMO|KMO","KMO"
"gene-OPN3|OPN3","OPN3"
"gene-CHML|CHML","CHML"
"gene-WDR64|WDR64","WDR64"
"gene-LOC119872788|LOC119872788","LOC119872788"
"gene-LOC111096683|LOC111096683","LOC111096683"
"gene-LOC111096890|LOC111096890","LOC111096890"
"gene-LOC119872749|LOC119872749","LOC119872749"
"gene-EXO1|EXO1","EXO1"
"gene-BECN2|BECN2","BECN2"
"gene-MAP1LC3C|MAP1LC3C","MAP1LC3C"
"gene-PLD5|PLD5","PLD5"
"gene-LOC111096684|LOC111096684","LOC111096684"
"gene-LOC111096686|LOC111096686","LOC111096686"
"gene-LOC102156070|LOC102156070","LOC102156070"
"gene-LOC102156210|LOC102156210","LOC102156210"
"gene-LOC119877746|LOC119877746","LOC119877746"
"gene-LOC119872676|LOC119872676","LOC119872676"
"gene-LOC100688081|LOC100688081","LOC100688081"
"gene-LOC119872539|LOC119872539","LOC119872539"
"gene-LOC111096688|LOC111096688","LOC111096688"
"gene-CEP170|CEP170","CEP170"
"gene-LOC111096691|LOC111096691","LOC111096691"
"gene-MIR350|MIR350","MIR350"
"gene-LOC111096690|LOC111096690","LOC111096690"
"gene-SDCCAG8|SDCCAG8","SDCCAG8"
"gene-LOC106559039|LOC106559039","LOC106559039"
"gene-LOC111096692|LOC111096692","LOC111096692"
"gene-LOC111096693|LOC111096693","LOC111096693"
"gene-LOC119872541|LOC119872541","LOC119872541"
"gene-LOC119872540|LOC119872540","LOC119872540"
"gene-AKT3|AKT3","AKT3"
"gene-LOC111096848|LOC111096848","LOC111096848"
"gene-LOC111096694|LOC111096694","LOC111096694"
"gene-LOC111096697|LOC111096697","LOC111096697"
"gene-LOC111096695|LOC111096695","LOC111096695"
"gene-LOC111096696|LOC111096696","LOC111096696"
"gene-ZBTB18|ZBTB18","ZBTB18"
"gene-LOC119872677|LOC119872677","LOC119872677"
"gene-LOC111096699|LOC111096699","LOC111096699"
"gene-LOC111096700|LOC111096700","LOC111096700"
"gene-LOC111096891|LOC111096891","LOC111096891"
"gene-C7H1orf100|C7H1orf100","C7H1orf100"
"gene-LOC111096701|LOC111096701","LOC111096701"
"gene-LOC119872542|LOC119872542","LOC119872542"
"gene-ADSS2|ADSS2","ADSS2"
"gene-CATSPERE|CATSPERE","CATSPERE"
"gene-LOC102151323|LOC102151323","LOC102151323"
"gene-LOC111096702|LOC111096702","LOC111096702"
"gene-DESI2|DESI2","DESI2"
"gene-LOC102151695|LOC102151695","LOC102151695"
"gene-LOC111096703|LOC111096703","LOC111096703"
"gene-LOC119872543|LOC119872543","LOC119872543"
"gene-LOC111096704|LOC111096704","LOC111096704"
"gene-LOC111096705|LOC111096705","LOC111096705"
"gene-COX20|COX20","COX20"
"gene-HNRNPU|HNRNPU","HNRNPU"
"gene-LOC119872544|LOC119872544","LOC119872544"
"gene-EFCAB2|EFCAB2","EFCAB2"
"gene-MIR7180|MIR7180","MIR7180"
"gene-KIF26B|KIF26B","KIF26B"
"gene-TRNAK-CUU_13|TRNAK-CUU","TRNAK-CUU"
"gene-LOC111096707|LOC111096707","LOC111096707"
"gene-LOC119872545|LOC119872545","LOC119872545"
"gene-SMYD3|SMYD3","SMYD3"
"gene-LOC111096709|LOC111096709","LOC111096709"
"gene-LOC119872546|LOC119872546","LOC119872546"
"gene-LOC111096708|LOC111096708","LOC111096708"
"gene-LOC102152361|LOC102152361","LOC102152361"
"gene-TFB2M|TFB2M","TFB2M"
"gene-LOC100688932|LOC100688932","LOC100688932"
"gene-CNST|CNST","CNST"
"gene-LOC111096711|LOC111096711","LOC111096711"
"gene-LOC102152520|LOC102152520","LOC102152520"
"gene-LOC102152941|LOC102152941","LOC102152941"
"gene-SCCPDH|SCCPDH","SCCPDH"
"gene-MIR8881|MIR8881","MIR8881"
"gene-LOC102153289|LOC102153289","LOC102153289"
"gene-AHCTF1|AHCTF1","AHCTF1"
"gene-LOC119872759|LOC119872759","LOC119872759"
"gene-LOC111096892|LOC111096892","LOC111096892"
"gene-LOC119872784|LOC119872784","LOC119872784"
"gene-LOC102153356|LOC102153356","LOC102153356"
"gene-CDC42BPA|CDC42BPA","CDC42BPA"
"gene-LOC119872773|LOC119872773","LOC119872773"
"gene-LOC102153398|LOC102153398","LOC102153398"
"gene-COQ8A|COQ8A","COQ8A"
"gene-PSEN2|PSEN2","PSEN2"
"gene-LOC111096893|LOC111096893","LOC111096893"
"gene-LOC111096713|LOC111096713","LOC111096713"
"gene-LOC111096714|LOC111096714","LOC111096714"
"gene-ITPKB|ITPKB","ITPKB"
"gene-LOC111096715|LOC111096715","LOC111096715"
"gene-LOC119872549|LOC119872549","LOC119872549"
"gene-STUM|STUM","STUM"
"gene-LOC111096894|LOC111096894","LOC111096894"
"gene-LOC102154630|LOC102154630","LOC102154630"
"gene-PARP1|PARP1","PARP1"
"gene-LOC119872550|LOC119872550","LOC119872550"
"gene-LOC111096716|LOC111096716","LOC111096716"
"gene-LIN9|LIN9","LIN9"
"gene-MIXL1|MIXL1","MIXL1"
"gene-LOC119872636|LOC119872636","LOC119872636"
"gene-LOC480109|LOC480109","LOC480109"
"gene-ACBD3|ACBD3","ACBD3"
"gene-LOC102154903|LOC102154903","LOC102154903"
"gene-H3-3A|H3-3A","H3-3A"
"gene-LOC119872678|LOC119872678","LOC119872678"
"gene-LOC111096928|LOC111096928","LOC111096928"
"gene-SDE2|SDE2","SDE2"
"gene-LOC490387|LOC490387","LOC490387"
"gene-LOC102151399|LOC102151399","LOC102151399"
"gene-PYCR2|PYCR2","PYCR2"
"gene-LEFTY1|LEFTY1","LEFTY1"
"gene-LOC111096719|LOC111096719","LOC111096719"
"gene-TMEM63A|TMEM63A","TMEM63A"
"gene-EPHX1|EPHX1","EPHX1"
"gene-LOC119872551|LOC119872551","LOC119872551"
"gene-SRP9|SRP9","SRP9"
"gene-LOC102155860|LOC102155860","LOC102155860"
"gene-LOC111096720|LOC111096720","LOC111096720"
"gene-LOC102155950|LOC102155950","LOC102155950"
"gene-ENAH|ENAH","ENAH"
"gene-LOC119877397|LOC119877397","LOC119877397"
"gene-LOC100686045|LOC100686045","LOC100686045"
"gene-LBR|LBR","LBR"
"gene-DNAH14|DNAH14","DNAH14"
"gene-LOC119872556|LOC119872556","LOC119872556"
"gene-LOC111096895|LOC111096895","LOC111096895"
"gene-LOC100855683|LOC100855683","LOC100855683"
"gene-CNIH3|CNIH3","CNIH3"
"gene-LOC111096721|LOC111096721","LOC111096721"
"gene-LOC119872557|LOC119872557","LOC119872557"
"gene-LOC102156662|LOC102156662","LOC102156662"
"gene-LOC119872558|LOC119872558","LOC119872558"
"gene-WDR26|WDR26","WDR26"
"gene-CNIH4|CNIH4","CNIH4"
"gene-NVL|NVL","NVL"
"gene-LOC119872679|LOC119872679","LOC119872679"
"gene-LOC119877721|LOC119877721","LOC119877721"
"gene-DEGS1|DEGS1","DEGS1"
"gene-LOC119872559|LOC119872559","LOC119872559"
"gene-FBXO28|FBXO28","FBXO28"
"gene-LOC119872770|LOC119872770","LOC119872770"
"gene-TRNAM-CAU|TRNAM-CAU","TRNAM-CAU"
